epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.9594192107222635,0.0357142857142857,0.0120481927710843,0.018018018018018,0.5007023869585141,0.0319049216899689,5152,54,164,2,5206,166,0.9691497366440932,0.9896273530541684,0.9792814554226882,0.2723148780697513,0.96274217585693,0.0,0.0,0.0,0.5795665634674922,0.0545722262971837,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.273983220991102
2,0.9687267311988086,0.0,0.0,0.0,0.6264747811838981,0.0493417904313189,5204,2,166,0,5206,166,0.9690875232774674,0.9996158278908952,0.984114927319136,0.1475897125034992,0.96274217585693,0.0,0.0,0.0,0.5861300309597524,0.0563038825421945,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.1786453903963168
3,0.9690990320178704,0.0,0.0,0.0,0.6442184411869529,0.0483852340593419,5206,0,166,0,5206,166,0.9690990320178704,1.0,0.9843070023851652,0.1356076667406818,0.96274217585693,0.0,0.0,0.0,0.7043343653250773,0.125582760622074,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.162860536282616
4,0.9690990320178704,0.0,0.0,0.0,0.6661671657818365,0.052734396469145,5206,0,166,0,5206,166,0.9690990320178704,1.0,0.9843070023851652,0.1339353941591634,0.96274217585693,0.0,0.0,0.0,0.7141176470588235,0.1049815709767093,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.1512570602908021
5,0.9690990320178704,0.0,0.0,0.0,0.6626934167711954,0.0650896660728501,5206,0,166,0,5206,166,0.9690990320178704,1.0,0.9843070023851652,0.1327161506660992,0.96274217585693,0.0,0.0,0.0,0.7395665634674923,0.1537108917183428,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.1573688794104825
6,0.9692851824274014,1.0,0.0060240963855421,0.0119760479041916,0.6487289920342145,0.0602897279418307,5206,0,165,1,5206,166,0.9692794637870042,1.0,0.9844000634658908,0.1361321958552469,0.96274217585693,0.0,0.0,0.0,0.7346749226006192,0.1350828900428525,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.1484132369181939
7,0.9690990320178704,0.0,0.0,0.0,0.6854995857421233,0.0567271385326389,5206,0,166,0,5206,166,0.9690990320178704,1.0,0.9843070023851652,0.1315671885718724,0.96274217585693,0.0,0.0,0.0,0.7295975232198142,0.1320521829052268,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.1476325398044926
8,0.9690990320178704,0.5,0.0060240963855421,0.0119047619047619,0.6882663192146227,0.0625836713997058,5205,1,165,1,5206,166,0.9692737430167596,0.9998079139454475,0.9843040347321466,0.1316141474969862,0.96274217585693,0.0,0.0,0.0,0.7418575851393189,0.1336135252518002,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.1580625941888207
9,0.9690990320178704,0.0,0.0,0.0,0.6769691134881439,0.0598725242200847,5206,0,166,0,5206,166,0.9690990320178704,1.0,0.9843070023851652,0.1350802836352072,0.96274217585693,0.0,0.0,0.0,0.7104024767801858,0.0938188258302142,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.1618672811559268
10,0.9690990320178704,0.0,0.0,0.0,0.6646079130197318,0.0553022272645366,5206,0,166,0,5206,166,0.9690990320178704,1.0,0.9843070023851652,0.1334174916458626,0.96274217585693,0.0,0.0,0.0,0.7542414860681114,0.1362063626384886,646,0,25,0,646,25,0.96274217585693,1.0,0.9810174139512008,0.1469515863628614
