epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.9237983587338804,0.1262135922330097,0.0343915343915343,0.054054054054054,0.5108662850482982,0.0765624088781354,5503,90,365,13,5593,378,0.9377982276755285,0.9839084569998212,0.9603000983579052,0.480402371781395,0.917222963951936,0.0,0.0,0.0,0.7415322989554811,0.1800835934099912,687,5,57,0,692,57,0.9233870967741936,0.9927745664739884,0.9568244626003858,0.2710541896522045
2,0.9355216881594371,0.1111111111111111,0.0026455026455026,0.0051679586563307,0.6647013415295197,0.1133581919497659,5585,8,377,1,5593,378,0.9367661858436768,0.9985696406222064,0.9666810404880324,0.2295026245282933,0.9238985313751668,0.0,0.0,0.0,0.7126559172497718,0.2173291613215805,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.2860951762025555
3,0.9360241165633896,0.0,0.0,0.0,0.6699686966985376,0.1095353093879163,5589,4,378,0,5593,378,0.9366515837104072,0.9992848203111032,0.9669549673533764,0.2305069531906735,0.9238985313751668,0.0,0.0,0.0,0.7451323395193185,0.2244405345359418,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.2525654745598634
4,0.9363590688326914,0.25,0.0026455026455026,0.0052356020942408,0.6904407152932095,0.1263693577387282,5590,3,377,1,5593,378,0.9368191721132898,0.9994636152333274,0.9671279777339992,0.2246151568696779,0.9238985313751668,0.0,0.0,0.0,0.7385660683500658,0.2150879645751881,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.2626125896349549
5,0.935856640428739,0.2727272727272727,0.0079365079365079,0.0154241645244215,0.727290206862887,0.1431140730773352,5585,8,375,3,5593,378,0.9370805369127516,0.9985696406222064,0.9668483876857048,0.2188363610443106,0.9238985313751668,0.0,0.0,0.0,0.7301997768988946,0.2066200783582135,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.2762541730577747
6,0.936694021101993,0.5,0.0052910052910052,0.0104712041884816,0.6956754332938848,0.1269208220918722,5591,2,376,2,5593,378,0.9369867605161722,0.9996424101555516,0.967300988114622,0.222965027190705,0.9238985313751668,0.0,0.0,0.0,0.7369688672548422,0.2090277009606227,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.2556381871302922
7,0.9363590688326914,0.25,0.0026455026455026,0.0052356020942408,0.6927957944407078,0.1209017522570302,5590,3,377,1,5593,378,0.9368191721132898,0.9994636152333274,0.9671279777339992,0.2229119212949339,0.9238985313751668,0.0,0.0,0.0,0.7380843727816652,0.1971998629739342,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.2551813026269277
8,0.9360241165633896,0.25,0.0052910052910052,0.0103626943005181,0.6936275692310021,0.1286294319707038,5587,6,376,2,5593,378,0.936944491028006,0.9989272304666548,0.966943529144372,0.222958347077835,0.9238985313751668,0.0,0.0,0.0,0.7270053747084474,0.204164887147449,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.2624822948127985
1,0.888460894322559,0.0688622754491018,0.0608465608465608,0.0646067415730337,0.3916599736821442,0.0575878774032866,5282,311,355,23,5593,378,0.9370232393116906,0.9443947791882712,0.9406945181218744,0.967299570396722,0.9238985313751668,0.0,0.0,0.0,0.3673562519014298,0.0737000838282244,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.5969301710526148
2,0.9122425054429744,0.1275510204081632,0.0661375661375661,0.0871080139372822,0.4602890801710755,0.0729308981756461,5422,171,353,25,5593,378,0.9388744588744588,0.9694260682996604,0.9539056502239373,0.4351396389146221,0.9238985313751668,0.0,0.0,0.0,0.5937024642531183,0.1192430222538916,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.3234679546828071
3,0.9281527382348016,0.1688311688311688,0.0343915343915343,0.0571428571428571,0.5801488444077394,0.1001736751079532,5529,64,365,13,5593,378,0.9380726162198846,0.9885571249776506,0.9626533843513878,0.2821303047638207,0.9238985313751668,0.0,0.0,0.0,0.7180559780955279,0.1459186171520732,692,0,57,0,692,57,0.9238985313751668,1.0,0.960444086094891,0.2693118701378504
