epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.8847764193602412,0.05714285714285714,0.05291005291005291,0.054945054945054944,0.39794002707465964,0.05189962254940702,5263,330,358,20,5593,378,0.9363102650773883,0.9409976756660111,0.9386480684237136,3.2782549305524125,0.9238985313751669,0.0,0.0,0.0,0.35931954162863805,0.06351371345377294,692,0,57,0,692,57,0.9238985313751669,1.0,0.960444086094891,1.1175153764585655
2,0.8924803215541786,0.10479041916167664,0.09259259259259259,0.09831460674157304,0.4327520606351288,0.0634713407116656,5294,299,343,35,5593,378,0.9391520312222813,0.9465403182549615,0.9428316508021949,1.0421387185678783,0.9238985313751669,0.0,0.0,0.0,0.4597910962377041,0.07294303672799009,692,0,57,0,692,57,0.9238985313751669,1.0,0.960444086094891,0.6245844749112924
3,0.9145871713280858,0.0875,0.037037037037037035,0.05204460966542751,0.5132861655300418,0.073850898936475,5447,146,364,14,5593,378,0.9373601789709173,0.9738959413552655,0.9552787995447559,0.3903796618784414,0.9158878504672897,0.0,0.0,0.0,0.7334195314876787,0.18405226846228123,686,6,57,0,692,57,0.9232839838492598,0.9913294797687862,0.9560975110387672,0.26933326944708824
4,0.9281527382348015,0.14084507042253522,0.026455026455026454,0.044543429844097995,0.6246697260464469,0.10616474097636494,5532,61,368,10,5593,378,0.9376271186440678,0.9890935097443233,0.9626728813851959,0.27138027867274594,0.9185580774365821,0.0,0.0,0.0,0.7311124632390225,0.20110686852836607,688,4,57,0,692,57,0.9234899328859061,0.9942196531791907,0.9575504023992637,0.2650909951577584
5,0.928655166638754,0.17567567567567569,0.03439153439153439,0.05752212389380531,0.6057775356005285,0.09900617539957754,5532,61,365,13,5593,378,0.938104120739359,0.9890935097443233,0.9629242320193376,0.2815963877140878,0.9198931909212283,0.0,0.0,0.0,0.7400872122502788,0.1836989400893241,689,3,57,0,692,57,0.9235924932975871,0.9956647398843931,0.9582753325461715,0.25844111076245707
6,0.9320046893317703,0.08823529411764706,0.007936507936507936,0.014563106796116505,0.6441068153029534,0.09817924962595542,5562,31,375,3,5593,378,0.9368367862556847,0.9944573574110496,0.9647874608857931,0.251480279510273,0.8985313751668892,0.14814814814814814,0.07017543859649122,0.09523809523809523,0.7450562823243078,0.17302509833873325,669,23,53,4,692,57,0.9265927977839336,0.9667630057803468,0.9462517180564556,0.29235594533383846
7,0.9308323563892146,0.14285714285714285,0.018518518518518517,0.03278688524590164,0.6557360532865628,0.11168265567571792,5551,42,371,7,5593,378,0.9373522458628841,0.9924906132665833,0.9641336886426427,0.24528801524862248,0.9238985313751669,0.0,0.0,0.0,0.6504664841293987,0.15907956284483465,692,0,57,0,692,57,0.9238985313751669,1.0,0.960444086094891,0.37922724646826583
8,0.9325071177357227,0.14285714285714285,0.013227513227513227,0.024213075060532687,0.6859793562815197,0.12075009992989091,5563,30,373,5,5593,378,0.9371630727762803,0.9946361523332737,0.9650446200069616,0.2375758060797013,0.9238985313751669,0.0,0.0,0.0,0.749569009228273,0.20666394225661325,692,0,57,0,692,57,0.9238985313751669,1.0,0.960444086094891,0.25413591352601844
9,0.9331770222743259,0.21621621621621623,0.021164021164021163,0.03855421686746988,0.6875738475059054,0.12838532852684664,5564,29,370,8,5593,378,0.9376474553420964,0.9948149472554979,0.9653855664226958,0.23327955873035652,0.9238985313751669,0.0,0.0,0.0,0.7247236588581278,0.20345567022600997,692,0,57,0,692,57,0.9238985313751669,1.0,0.960444086094891,0.2719406656300028
10,0.9333444984089767,0.20588235294117646,0.018518518518518517,0.03398058252427184,0.6920735197152148,0.12522063414769555,5566,27,371,7,5593,378,0.9375105272022907,0.9951725370999464,0.9654813030367038,0.23033590601846815,0.9238985313751669,0.0,0.0,0.0,0.7370449244498529,0.20353908910245982,692,0,57,0,692,57,0.9238985313751669,1.0,0.960444086094891,0.25977942657967407
