epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
24,0.8400610953523893,0.43846153846153846,0.0794979079497908,0.1345926800472255,0.7399944875793762,0.3458877760175049,3793,73,660,57,3866,717,0.8517853132719515,0.9811174340403518,0.9118883983797329,0.3837386460767852,0.8479020979020979,0.3333333333333333,0.023529411764705882,0.04395604395604396,0.6936344969199179,0.2883318998655296,483,4,83,2,487,85,0.8533568904593639,0.9917864476386037,0.9173788676603482,0.41655198733011883
25,0.8424612699105389,0.48366013071895425,0.10320781032078104,0.17011494252873563,0.7572612072056862,0.36007748635898057,3787,79,643,74,3866,717,0.8548532731376975,0.979565442317641,0.9129700563063149,0.378278414822287,0.8548951048951049,0.5625,0.10588235294117647,0.1782178217821782,0.7239763256431937,0.33065167216145896,480,7,76,9,487,85,0.8633093525179856,0.9856262833675564,0.9204218102380044,0.4038849158419503
26,0.8472616190268383,0.5548387096774193,0.1199442119944212,0.19724770642201836,0.7623551456354113,0.37389544401098657,3797,69,631,86,3866,717,0.8574977416440831,0.9821520951888256,0.9156015899691431,0.3747358234185312,0.8496503496503497,0.4,0.023529411764705882,0.044444444444444446,0.7276724242058219,0.33289637656767107,484,3,83,2,487,85,0.8536155202821869,0.9938398357289527,0.9184060223943149,0.4121561273932457
27,0.8476980144010473,0.564625850340136,0.11576011157601115,0.19212962962962962,0.754736965903081,0.36574615306582314,3802,64,634,83,3866,717,0.8570784490532011,0.983445421624418,0.9159238240010575,0.380131331168943,0.8531468531468531,0.6,0.03529411764705882,0.06666666666666667,0.7099891291218746,0.3315313365233531,485,2,82,3,487,85,0.855379188712522,0.9958932238193019,0.9203035556011462,0.4150465834471915
28,0.8459524329042112,0.5379310344827586,0.1087866108786611,0.18097447795823665,0.7515691278470318,0.3674788536050599,3799,67,639,78,3866,717,0.85601622352411,0.9826694257630626,0.9149806824145065,0.378471954104801,0.8548951048951049,0.5454545454545454,0.1411764705882353,0.22429906542056074,0.7218504650320088,0.3666478209929661,477,10,73,12,487,85,0.8672727272727273,0.9794661190965093,0.9199613773783722,0.41102077977524865
29,0.8479162120881518,0.5735294117647058,0.1087866108786611,0.182883939038687,0.7497393505300654,0.36775316039375966,3808,58,639,78,3866,717,0.8563076231167079,0.9849974133471289,0.9161553694671409,0.37945767605884206,0.8513986013986014,0.5,0.03529411764705882,0.06593406593406594,0.7147240004831502,0.3097991043906331,484,3,82,3,487,85,0.8551236749116607,0.9938398357289527,0.9192782028930166,0.4035891873968972
30,0.8481344097752563,0.562874251497006,0.13110181311018132,0.21266968325791855,0.7713844401105082,0.38124271753996497,3793,73,623,94,3866,717,0.8589221014492754,0.9811174340403518,0.9159622781606219,0.3697474919673469,0.8583916083916084,0.625,0.11764705882352941,0.19801980198019803,0.7287595120183599,0.3452788339315942,481,6,75,10,487,85,0.8651079136690647,0.9876796714579056,0.9223393557797112,0.4024863259659873
31,0.8420248745363299,0.47244094488188976,0.08368200836820083,0.14218009478672985,0.7568308199148461,0.36783983922527463,3799,67,657,60,3866,717,0.8525583482944344,0.9826694257630626,0.9130016325392294,0.37608363370721537,0.8513986013986014,0.5,0.023529411764705882,0.0449438202247191,0.7050609977050368,0.3086369867534753,485,2,83,2,487,85,0.8538732394366197,0.9958932238193019,0.9194312299155931,0.41384820722871357
32,0.8452978398428976,0.5298507462686567,0.09902370990237098,0.16686251468860164,0.7604102857151103,0.36181166631865386,3803,63,646,71,3866,717,0.854798831198022,0.9837040869115364,0.9147323615506738,0.37857384151882595,0.8513986013986014,0.5,0.011764705882352941,0.022988505747126436,0.7171155936707332,0.3215533843148378,486,1,84,1,487,85,0.8526315789473684,0.997946611909651,0.9195836778390519,0.4205595701932907
33,0.8448614444686886,0.5202702702702703,0.10739191073919108,0.17803468208092485,0.7594499412321125,0.36727270470547796,3795,71,640,77,3866,717,0.8556933483652762,0.9816347646145888,0.9143476191904777,0.37691840234523016,0.8548951048951049,0.75,0.03529411764705882,0.06741573033707865,0.6998429762048557,0.318776315618928,486,1,82,3,487,85,0.8556338028169014,0.997946611909651,0.9213269645127495,0.41923193964693284
34,0.8481344097752563,0.56,0.13668061366806136,0.21973094170403587,0.762228518695692,0.3790092242955508,3789,77,619,98,3866,717,0.859573502722323,0.980082772891878,0.9158810234560365,0.3733605310941736,0.8513986013986014,0.5,0.023529411764705882,0.0449438202247191,0.7145548979345331,0.3105885836702167,485,2,83,2,487,85,0.8538732394366197,0.9958932238193019,0.9194312299155931,0.4164559998446041
35,0.8492253982107789,0.5698924731182796,0.14783821478382148,0.23477297895902546,0.7703571745525307,0.3933566229431654,3786,80,611,106,3866,717,0.8610416192858767,0.9793067770305225,0.9163741484395724,0.36915453761402106,0.8513986013986014,0.5,0.023529411764705882,0.0449438202247191,0.6885855779683537,0.3062037960199458,485,2,83,2,487,85,0.8538732394366197,0.9958932238193019,0.9194312299155931,0.42469874521096546
36,0.8431158629718525,0.49324324324324326,0.10181311018131102,0.16878612716763006,0.742865058973521,0.36154572915681166,3791,75,644,73,3866,717,0.8547914317925592,0.9806001034661148,0.9133838798819606,0.3843101336517268,0.8548951048951049,0.625,0.058823529411764705,0.10752688172043011,0.713347022587269,0.3336304541657347,484,3,80,5,487,85,0.8581560283687943,0.9938398357289527,0.9210275430371717,0.4125027623441484
37,0.8466070259655247,0.5492957746478874,0.1087866108786611,0.18160651920838183,0.7686533026542592,0.3837308490339735,3802,64,639,78,3866,717,0.8561134879531637,0.983445421624418,0.9153725275839726,0.37358661958326894,0.8513986013986014,0.5,0.047058823529411764,0.08602150537634409,0.7012924266215725,0.3051111503076718,483,4,81,4,487,85,0.8563829787234043,0.9917864476386037,0.9191245934653354,0.4274446881479687
38,0.8459524329042112,0.5374149659863946,0.1101813110181311,0.18287037037037038,0.76347819310933,0.37524960326079015,3798,68,638,79,3866,717,0.8561767357980162,0.9824107604759441,0.9149602007777378,0.37545407108134693,0.8531468531468531,0.5714285714285714,0.047058823529411764,0.08695652173913043,0.717961106413818,0.32851855095361593,484,3,81,4,487,85,0.856637168141593,0.9938398357289527,0.9201520415296257,0.4184730433755451
39,0.8483526074623609,0.5774647887323944,0.11436541143654114,0.1909196740395809,0.7510694745378839,0.3774132396650616,3806,60,635,82,3866,717,0.8570141859941455,0.9844800827728919,0.9163355708005368,0.3776357040430109,0.8548951048951049,0.5833333333333334,0.08235294117647059,0.14432989690721648,0.6988042034062084,0.32046960028137483,482,5,78,7,487,85,0.8607142857142858,0.9897330595482546,0.9207258337196675,0.4193550853265656
40,0.8498799912720925,0.5878787878787879,0.13528591352859135,0.2199546485260771,0.7659959407227187,0.39041346891777995,3798,68,620,97,3866,717,0.8596650067904029,0.9824107604759441,0.9169482843601079,0.3723250161856413,0.8531468531468531,0.5555555555555556,0.058823529411764705,0.10638297872340426,0.6943109071143858,0.3184329922454005,483,4,80,5,487,85,0.8579040852575488,0.9917864476386037,0.9199999502619528,0.4176025241613388
41,0.8452978398428976,0.5240963855421686,0.12133891213389121,0.1970554926387316,0.7654515531100803,0.38811860907522533,3787,79,630,87,3866,717,0.8573692551505546,0.979565442317641,0.9144029443055292,0.3706450245032708,0.8548951048951049,0.5714285714285714,0.09411764705882353,0.16161616161616163,0.7144341103998069,0.3233659215702391,481,6,77,8,487,85,0.8620071684587813,0.9876796714579056,0.9205741129102382,0.4102287085519897
42,0.8474798167139428,0.5511363636363636,0.13528591352859135,0.21724524076147816,0.7721310339901339,0.396879363805161,3787,79,620,97,3866,717,0.8593147265713638,0.979565442317641,0.9155082301606328,0.3676159667472045,0.8531468531468531,0.6666666666666666,0.023529411764705882,0.045454545454545456,0.693562024399082,0.32164429845773324,486,1,83,2,487,85,0.8541300527240774,0.997946611909651,0.920454495756036,0.43167662454975975
43,0.8455160375300022,0.5286624203821656,0.11576011157601115,0.18993135011441648,0.7632274645534759,0.3796456601397748,3792,74,634,83,3866,717,0.8567555354722096,0.9808587687532333,0.9146164480572843,0.3739473117101524,0.8513986013986014,0.5,0.023529411764705882,0.0449438202247191,0.6957120425172123,0.3159422589807866,485,2,83,2,487,85,0.8538732394366197,0.9958932238193019,0.9194312299155931,0.4296588607960277
44,0.8439886537202705,0.5070422535211268,0.100418410041841,0.16763678696158324,0.764444490140776,0.3787395934731754,3796,70,645,72,3866,717,0.8547624408916911,0.9818934299017071,0.913927962759126,0.37197202702777254,0.8583916083916084,0.6428571428571429,0.10588235294117647,0.18181818181818182,0.7166324435318276,0.36040082250327016,482,5,76,9,487,85,0.8637992831541219,0.9897330595482546,0.9224879885083243,0.41810401115152573
45,0.8472616190268383,0.5508982035928144,0.12831241283124128,0.2081447963800905,0.7661164347337335,0.3889190870404353,3791,75,625,92,3866,717,0.8584692028985508,0.9806001034661148,0.9154793030338412,0.3694477144421803,0.8513986013986014,0.5,0.023529411764705882,0.0449438202247191,0.6992390385312235,0.3108734449293886,485,2,83,2,487,85,0.8538732394366197,0.9958932238193019,0.9194312299155931,0.43844500846332973
