epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.859260649277538,0.075,0.019543973941368,0.0310077519379844,0.5297242496571687,0.1267240946706401,4567,148,602,12,4715,614,0.8835364674018186,0.968610816542948,0.9241197396643768,0.5851183116079091,0.911144578313253,0.0,0.0,0.0,0.5613951533828268,0.1158876652931592,605,0,59,0,605,59,0.911144578313253,1.0,0.9535066482956333,0.3204533780614535
2,0.8842184274723213,0.2,0.001628664495114,0.0032310177705977,0.6415314627583324,0.1856837420768602,4711,4,613,1,4715,614,0.8848610067618332,0.99915164369035,0.9385396453727688,0.3469316912089993,0.911144578313253,0.0,0.0,0.0,0.6319092309847317,0.1284367413019303,605,0,59,0,605,59,0.911144578313253,1.0,0.9535066482956333,0.2995591717106955
3,0.8847813848752111,0.5,0.001628664495114,0.0032467532467532,0.6678733406793068,0.2061527371929548,4714,1,613,1,4715,614,0.8849258494462174,0.9997879109225876,0.9388567516196886,0.3399655396442213,0.908132530120482,0.0,0.0,0.0,0.6570668160806835,0.1350655652522897,603,2,59,0,605,59,0.9108761329305136,0.996694214876033,0.9518547251603944,0.3079908163774581
4,0.8844060799399512,0.25,0.001628664495114,0.0032362459546925,0.6579203526067268,0.2000357332649815,4712,3,613,1,4715,614,0.8848826291079812,0.9993637327677624,0.9386453685112662,0.3443644433142896,0.911144578313253,0.0,0.0,0.0,0.6266143717607509,0.127652686622662,605,0,59,0,605,59,0.911144578313253,1.0,0.9535066482956333,0.2981167123431251
5,0.8838431225370613,0.0,0.0,0.0,0.6822290769289224,0.2134479601065425,4710,5,614,0,4715,614,0.8846731780616078,0.9989395546129376,0.9383404223425866,0.3372199667428068,0.911144578313253,0.0,0.0,0.0,0.6444039781482,0.1333888819451198,605,0,59,0,605,59,0.911144578313253,1.0,0.9535066482956333,0.2964978388377598
6,0.8838431225370613,0.0,0.0,0.0,0.6817033447207437,0.2109342510697828,4710,5,614,0,4715,614,0.8846731780616078,0.9989395546129376,0.9383404223425866,0.3367978792615279,0.9096385542168676,0.0,0.0,0.0,0.6431432973805855,0.1340224915706144,604,1,59,0,605,59,0.9110105580693816,0.9983471074380166,0.9526813381172344,0.3044747979868026
7,0.884969037342841,1.0,0.001628664495114,0.0032520325203252,0.6857696519183007,0.2162218805175472,4715,0,613,1,4715,614,0.8849474474474475,1.0,0.9389624116021932,0.3351582374401435,0.911144578313253,0.0,0.0,0.0,0.6227202689452304,0.1332293659088556,605,0,59,0,605,59,0.911144578313253,1.0,0.9535066482956333,0.2989959968697457
8,0.8845937324075812,0.0,0.0,0.0,0.6887364810484248,0.2156520943879782,4714,1,614,0,4715,614,0.8847597597597597,0.9997879109225876,0.9387632679200264,0.3345855976382415,0.911144578313253,0.0,0.0,0.0,0.6216276789466312,0.1298037567655742,605,0,59,0,605,59,0.911144578313253,1.0,0.9535066482956333,0.3041102605916205
1,0.7977106398949146,0.0944055944055944,0.0879478827361563,0.0910623946037099,0.4325608547120735,0.1011773689740449,4197,518,560,54,4715,614,0.8822787471095228,0.8901378579003182,0.8861908283793642,1.3840278056924216,0.911144578313253,0.0,0.0,0.0,0.3570528085165989,0.0671969178397217,605,0,59,0,605,59,0.911144578313253,1.0,0.9535066482956333,0.5474974232770148
2,0.8344905235503847,0.1277777777777777,0.0749185667752443,0.0944558521560575,0.4748356655072003,0.1145004501265195,4401,314,568,46,4715,614,0.8856912859730328,0.9334040296924708,0.908921883119902,0.6544620220711131,0.911144578313253,0.0,0.0,0.0,0.4545174394172854,0.086872638720164,605,0,59,0,605,59,0.911144578313253,1.0,0.9535066482956333,0.3621329276689461
