epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
17,0.8606237816764133,0.6144578313253012,0.2579013906447535,0.3633125556544969,0.8244918854047422,0.4725592979828507,4211,128,587,204,4339,791,0.8776573572321801,0.9705001152339249,0.921746694134062,0.33563761491768107,0.8629283489096573,0.5555555555555556,0.21739130434782608,0.3125,0.8378458498023715,0.4450485517502332,534,16,72,20,550,92,0.8811881188118812,0.9709090909090909,0.9238753826432899,0.37648798738207134
18,0.8629629629629629,0.6309523809523809,0.26801517067003794,0.3762200532386868,0.8337668323840253,0.49653415678443297,4215,124,579,212,4339,791,0.8792240300375469,0.9714219866328647,0.9230263379484741,0.32652748177140395,0.8629283489096573,0.5526315789473685,0.22826086956521738,0.3230769230769231,0.8430830039525692,0.4428026437845099,533,17,71,21,550,92,0.8824503311258278,0.9690909090909091,0.9237434509760367,0.37792751547836123
19,0.8606237816764133,0.6111111111111112,0.26422250316055623,0.36893203883495146,0.8241919275649163,0.47449008372525026,4206,133,582,209,4339,791,0.8784461152882206,0.96934777598525,0.921660955927955,0.33473850013861745,0.8598130841121495,0.5833333333333334,0.07608695652173914,0.1346153846153846,0.8252173913043479,0.4399175520739523,545,5,85,7,550,92,0.8650793650793651,0.990909090909091,0.9237287637891438,0.3900527741227831
20,0.8590643274853801,0.6042944785276073,0.24905183312262957,0.35273052820053713,0.8279506513266177,0.4815028625807936,4210,129,594,197,4339,791,0.8763530391340549,0.9702696473841899,0.9209230607057296,0.3333490808372912,0.8644859813084113,0.6,0.16304347826086957,0.2564102564102564,0.8386561264822134,0.4670325844950353,540,10,77,15,550,92,0.8752025931928687,0.9818181818181818,0.9254498216301063,0.38751063815185
21,0.8664717348927875,0.6456043956043956,0.2970922882427307,0.4069264069264069,0.8312016756848261,0.5046025363787864,4210,129,556,235,4339,791,0.8833403273185061,0.9702696473841899,0.9247665618617553,0.32696254523644536,0.8613707165109035,0.5365853658536586,0.2391304347826087,0.3308270676691729,0.8419169960474309,0.4560672825365341,531,19,70,22,550,92,0.8835274542429284,0.9654545454545455,0.9226758840686288,0.3804286484207426
22,0.8631578947368421,0.6289855072463768,0.2743362831858407,0.38204225352112675,0.8349876418535442,0.4942905827455648,4211,128,574,217,4339,791,0.8800417972831766,0.9705001152339249,0.9230600114960648,0.32853682626108205,0.867601246105919,0.5492957746478874,0.42391304347826086,0.4785276073619632,0.843102766798419,0.4571740333753742,518,32,53,39,550,92,0.9071803852889667,0.9418181818181818,0.9241747939069339,0.41179776688416797
23,0.8701754385964913,0.6770538243626062,0.30214917825537296,0.4178321678321678,0.8379001028218764,0.5111352971072735,4225,114,552,239,4339,791,0.8844463052124765,0.9737266651302143,0.9269415911860752,0.32394462129714324,0.8691588785046729,0.6176470588235294,0.22826086956521738,0.3333333333333333,0.8458498023715415,0.468398594039044,537,13,71,21,550,92,0.8832236842105263,0.9763636363636363,0.9274610900218078,0.37077448339689345
24,0.8653021442495127,0.6488095238095238,0.27560050568900124,0.38686779059449866,0.8381984581671716,0.49292018620432604,4221,118,573,218,4339,791,0.8804755944931164,0.9728047937312745,0.9243402545147722,0.32495209986563794,0.8660436137071651,0.5833333333333334,0.22826086956521738,0.328125,0.8451185770750989,0.4596105256015232,535,15,71,21,550,92,0.8828382838283828,0.9727272727272728,0.9256054864495182,0.37260966499646503
25,0.8660818713450292,0.6428571428571429,0.29582806573957016,0.4051948051948052,0.8439846288724645,0.5066361618349471,4209,130,557,234,4339,791,0.8831305077633236,0.970039179534455,0.9245469023340233,0.3223173085206784,0.8691588785046729,0.5869565217391305,0.29347826086956524,0.391304347826087,0.8403754940711462,0.4552675891791219,531,19,65,27,550,92,0.8909395973154363,0.9654545454545455,0.9267015207611904,0.3792836396467118
26,0.8662768031189084,0.6539589442815249,0.28192161820480405,0.39399293286219084,0.8436827771754665,0.5189061744039372,4221,118,568,223,4339,791,0.8813948632282314,0.9728047937312745,0.9248465758883927,0.3193795954033455,0.8629283489096573,0.6428571428571429,0.09782608695652174,0.16981132075471697,0.8391106719367589,0.46223173244718674,545,5,83,9,550,92,0.8678343949044586,0.990909090909091,0.925297063971339,0.39339478810628253
27,0.8627680311890839,0.629080118694362,0.26801517067003794,0.375886524822695,0.8474442688822659,0.4963903312271351,4214,125,579,212,4339,791,0.8791988316294597,0.9711915187831297,0.9229084039124575,0.32135880599666083,0.8613707165109035,0.5245901639344263,0.34782608695652173,0.41830065359477125,0.8430434782608696,0.4563713032260661,521,29,60,32,550,92,0.8967297762478486,0.9472727272727273,0.9213085265185567,0.38942011977945057
28,0.8693957115009746,0.6621983914209115,0.3122629582806574,0.42439862542955326,0.8483603130283679,0.520631067266478,4213,126,544,247,4339,791,0.8856422114778222,0.9709610509333948,0.926341199006208,0.31689772296766316,0.8660436137071651,0.59375,0.20652173913043478,0.3064516129032258,0.8505138339920948,0.4764144668899801,537,13,73,19,550,92,0.8803278688524591,0.9763636363636363,0.9258620190992892,0.36350284658727194
29,0.867251461988304,0.6636904761904762,0.28192161820480405,0.39574090505767523,0.8469909086114852,0.508760726487574,4226,113,568,223,4339,791,0.8815185648727576,0.9739571329799493,0.9254351849866872,0.3194190273003549,0.8660436137071651,0.6,0.1956521739130435,0.29508196721311475,0.844407114624506,0.46603202592984794,538,12,74,18,550,92,0.8790849673202614,0.9781818181818182,0.9259896231199721,0.3768706222375234
30,0.8711500974658869,0.6867816091954023,0.30214917825537296,0.4196663740122915,0.8471208563497681,0.5183108700966836,4230,109,552,239,4339,791,0.8845671267252195,0.9748790043788892,0.9275298262280269,0.3187831535657741,0.8785046728971962,0.6206896551724138,0.391304347826087,0.48,0.8488735177865612,0.4725458667309687,528,22,56,36,550,92,0.9041095890410958,0.96,0.9312168812618808,0.37441821751140414
31,0.8662768031189084,0.6487252124645893,0.2895069532237674,0.40034965034965037,0.8469798368310932,0.5217180428219341,4215,124,562,229,4339,791,0.8823529411764706,0.9714219866328647,0.9247476464734821,0.31759022231797995,0.8691588785046729,0.5740740740740741,0.33695652173913043,0.4246575342465753,0.8467786561264822,0.48093522165305197,527,23,61,31,550,92,0.8962585034013606,0.9581818181818181,0.9261862417956482,0.3645287546373549
32,0.8701754385964913,0.6649076517150396,0.3185840707964602,0.4307692307692308,0.8477883681623379,0.5259710921162468,4212,127,539,252,4339,791,0.8865501999579036,0.9707305830836598,0.9267326233700451,0.31640691504530283,0.8691588785046729,0.5869565217391305,0.29347826086956524,0.391304347826087,0.8473715415019762,0.4627220552628264,531,19,65,27,550,92,0.8909395973154363,0.9654545454545455,0.9267015207611904,0.35948429221198674
33,0.8693957115009746,0.6630727762803235,0.3109987357774968,0.423407917383821,0.8548122473703792,0.532846077832075,4214,125,545,246,4339,791,0.8854801428871611,0.9711915187831297,0.9263573913024256,0.3124871962003826,0.8707165109034268,0.5957446808510638,0.30434782608695654,0.4028776978417266,0.8560474308300395,0.48384490790116325,531,19,64,28,550,92,0.892436974789916,0.9654545454545455,0.9275108671078001,0.36471535691193174
34,0.8717348927875244,0.6745406824146981,0.324905183312263,0.43856655290102387,0.8537108965840352,0.5406332915084169,4215,124,534,257,4339,791,0.8875552747946936,0.9714219866328647,0.9275967810876838,0.3114441100114621,0.8738317757009346,0.6037735849056604,0.34782608695652173,0.4413793103448276,0.8545256916996047,0.4873756878525332,529,21,60,32,550,92,0.8981324278438031,0.9618181818181818,0.9288849368891766,0.3711754750637781
35,0.8692007797270955,0.6578947368421053,0.31605562579013907,0.4269854824935952,0.8579529909686321,0.5277481930437884,4209,130,541,250,4339,791,0.8861052631578947,0.970039179534455,0.9261744467465381,0.3136812236090625,0.867601246105919,0.6060606060606061,0.21739130434782608,0.32,0.8481225296442687,0.48463154055800584,537,13,72,20,550,92,0.8817733990147784,0.9763636363636363,0.9266608647111093,0.3621957976193655
36,0.8725146198830409,0.6807387862796834,0.32616940581542353,0.441025641025641,0.85822089891785,0.547590826534606,4218,121,533,258,4339,791,0.8878130919806356,0.9721133901820695,0.9280527553832464,0.30926958263290594,0.8722741433021807,0.5892857142857143,0.358695652173913,0.44594594594594594,0.8459486166007905,0.4685372997489506,527,23,59,33,550,92,0.8993174061433447,0.9581818181818181,0.9278168514586667,0.3800684142680395
37,0.8688109161793373,0.664804469273743,0.3008849557522124,0.4142732811140122,0.8559698311466082,0.5393832856093089,4219,120,553,238,4339,791,0.8841156747694887,0.9723438580318046,0.9261331956403183,0.311112355232609,0.8722741433021807,0.6,0.32608695652173914,0.4225352112676056,0.858498023715415,0.48622214276602105,530,20,62,30,550,92,0.8952702702702703,0.9636363636363636,0.9281960971779648,0.37750510445662905
38,0.8695906432748538,0.6605263157894737,0.3173198482932996,0.4286934244235696,0.8537967028820719,0.5369739395469602,4210,129,540,251,4339,791,0.8863157894736842,0.9702696473841899,0.9263944929562421,0.31391172999550837,0.8753894080996885,0.6071428571428571,0.3695652173913043,0.4594594594594595,0.8612252964426876,0.5001038068316211,528,22,58,34,550,92,0.9010238907849829,0.96,0.9295774148389483,0.37691760985624223
39,0.8695906432748538,0.6622340425531915,0.3147914032869785,0.4267352185089974,0.8588741339609673,0.5288568176548104,4212,127,542,249,4339,791,0.885990744636096,0.9707305830836598,0.926426871912135,0.31092088910178367,0.8707165109034268,0.6153846153846154,0.2608695652173913,0.366412213740458,0.8599802371541502,0.49768941079354706,535,15,68,24,550,92,0.8872305140961857,0.9727272727272728,0.9280138269486693,0.3756040661107926
40,0.8711500974658869,0.6701570680628273,0.32364096080910243,0.43648763853367434,0.855035139791425,0.5498083242865437,4213,126,535,256,4339,791,0.8873209772535805,0.9709610509333948,0.9272586713514323,0.3105270725136958,0.8722741433021807,0.5925925925925926,0.34782608695652173,0.4383561643835616,0.8582608695652173,0.4910343574475321,528,22,60,32,550,92,0.8979591836734694,0.96,0.9279437110399364,0.3796194401525316
41,0.8740740740740741,0.699724517906336,0.3211125158027813,0.44020797227036396,0.8543259631210649,0.5352939701228019,4230,109,537,254,4339,791,0.8873505349276274,0.9748790043788892,0.9290577142220369,0.3132486298032429,0.8707165109034268,0.6216216216216216,0.25,0.35658914728682173,0.8604940711462451,0.49881910871913604,536,14,69,23,550,92,0.8859504132231405,0.9745454545454545,0.9281384782519094,0.37158705648921786
42,0.8709551656920078,0.6517647058823529,0.3501896333754741,0.4555921052631579,0.8658365356515698,0.5549217829653723,4191,148,514,277,4339,791,0.8907545164718385,0.9658907582392257,0.9268022499492043,0.3029033369066552,0.8660436137071651,0.59375,0.20652173913043478,0.3064516129032258,0.86199604743083,0.48970266732367096,537,13,73,19,550,92,0.8803278688524591,0.9763636363636363,0.9258620190992892,0.3762050100735256
43,0.8713450292397661,0.6737400530503979,0.3211125158027813,0.4349315068493151,0.8591459753058507,0.5457347246526512,4216,123,537,254,4339,791,0.8870187250157795,0.9716524544825996,0.9274086610583578,0.309062274577825,0.8691588785046729,0.6333333333333333,0.20652173913043478,0.3114754098360656,0.8605335968379448,0.4902088077844202,539,11,73,19,550,92,0.880718954248366,0.98,0.9277107935158413,0.38087000023751033
44,0.876608187134503,0.6955445544554455,0.3552465233881163,0.4702928870292887,0.8660401981382512,0.564194406557297,4216,123,510,281,4339,791,0.8920863309352518,0.9716524544825996,0.9301709374049761,0.30179235621453815,0.8691588785046729,0.5689655172413793,0.358695652173913,0.44,0.8587747035573122,0.4880637761287076,525,25,59,33,550,92,0.898972602739726,0.9545454545454546,0.9259258759708757,0.3978485294750759
45,0.8734892787524366,0.6775,0.34260429835651074,0.4550797649034425,0.8702200865988045,0.557792845405266,4210,129,520,271,4339,791,0.8900634249471459,0.9702696473841899,0.928437484550987,0.2996256626355722,0.8644859813084113,0.5714285714285714,0.21739130434782608,0.31496062992125984,0.8550197628458499,0.47228075743931336,535,15,72,20,550,92,0.8813838550247117,0.9727272727272728,0.9248054816684609,0.40480825092111317
46,0.8717348927875244,0.6658354114713217,0.33754740834386854,0.44798657718120805,0.867221090925831,0.556514841679923,4205,134,524,267,4339,791,0.8891943328399239,0.9691173081355151,0.9274370916893128,0.3010037277611146,0.8738317757009346,0.6037735849056604,0.34782608695652173,0.4413793103448276,0.8565810276679842,0.4936108106505788,529,21,60,32,550,92,0.8981324278438031,0.9618181818181818,0.9288849368891766,0.41018872885476976
47,0.8729044834307992,0.6707616707616708,0.34513274336283184,0.4557595993322204,0.8696554257988217,0.5552184167554048,4205,134,518,273,4339,791,0.8903239466440821,0.9691173081355151,0.928051152914767,0.30279760830891056,0.8753894080996885,0.6153846153846154,0.34782608695652173,0.4444444444444444,0.8652766798418972,0.5029181496525381,530,20,60,32,550,92,0.8983050847457628,0.9636363636363636,0.929824511465069,0.37595701217651367
48,0.8748538011695907,0.6795180722891566,0.35651074589127685,0.46766169154228854,0.8702889938636115,0.5716431844774588,4206,133,509,282,4339,791,0.8920466595970308,0.96934777598525,0.929092064069004,0.29918796508948997,0.8753894080996885,0.603448275862069,0.3804347826086957,0.4666666666666667,0.8669762845849802,0.5061077905343352,527,23,57,35,550,92,0.9023972602739726,0.9581818181818181,0.9294532128315458,0.37903609020369394
49,0.8701754385964913,0.6528117359413202,0.33754740834386854,0.445,0.8649475882311636,0.5617624952133643,4197,142,524,267,4339,791,0.8890065664054225,0.9672735653376354,0.9264900163140557,0.3031065134528261,0.8738317757009346,0.5662650602409639,0.5108695652173914,0.5371428571428571,0.8693873517786562,0.4965723410117982,514,36,45,47,550,92,0.9194991055456172,0.9345454545454546,0.9269611763333228,0.39995833947545006
50,0.8773879142300195,0.6947115384615384,0.36536030341340076,0.4788732394366197,0.8755228866812018,0.5799070208762958,4212,127,502,289,4339,791,0.8935086974968179,0.9707305830836598,0.9305202196097094,0.2960925043924995,0.8785046728971962,0.6590909090909091,0.31521739130434784,0.4264705882352941,0.8636956521739131,0.48897547484184645,535,15,63,29,550,92,0.8946488294314381,0.9727272727272728,0.9320556992163339,0.37686815715971445
51,0.8762183235867447,0.6839622641509434,0.3666245259165613,0.4773662551440329,0.8703074953913714,0.5792009013166086,4205,134,501,290,4339,791,0.8935401614959626,0.9691173081355151,0.9297954171912188,0.29625611914240796,0.8738317757009346,0.6122448979591837,0.32608695652173914,0.425531914893617,0.8662648221343874,0.509352333955052,531,19,62,30,550,92,0.8954468802698144,0.9654545454545455,0.9291338083384835,0.37690179688589914
52,0.8732943469785575,0.6766917293233082,0.3413400758533502,0.453781512605042,0.8743093612777302,0.5671448062197529,4210,129,521,270,4339,791,0.8898752906362292,0.9702696473841899,0.9283351209864524,0.296044918413488,0.8738317757009346,0.582089552238806,0.42391304347826086,0.49056603773584906,0.8688339920948617,0.5096767235379843,522,28,53,39,550,92,0.9078260869565218,0.9490909090909091,0.9279999500246942,0.39475653001240324
53,0.876803118908382,0.673202614379085,0.3906447534766119,0.4944,0.8754287765478714,0.5756802278614038,4189,150,482,309,4339,791,0.8968101049025905,0.9654298225397557,0.9298556659391454,0.29575115826374254,0.8738317757009346,0.6571428571428571,0.25,0.36220472440944884,0.8629051383399209,0.5004513414017603,538,12,69,23,550,92,0.886326194398682,0.9781818181818182,0.9299913070790055,0.38595678054151084
54,0.875438596491228,0.6844660194174758,0.35651074589127685,0.4688279301745636,0.8693879548935668,0.5778399168267169,4209,130,509,282,4339,791,0.8921153030945316,0.970039179534455,0.9294467867884518,0.2987480233915104,0.881619937694704,0.6428571428571429,0.391304347826087,0.4864864864864865,0.8666007905138339,0.5140307093122011,530,20,56,36,550,92,0.9044368600682594,0.9636363636363636,0.9330985415995116,0.3794892657370794
55,0.8777777777777778,0.6782608695652174,0.3944374209860936,0.4988009592326139,0.8808236472251059,0.592187832071177,4191,148,479,312,4339,791,0.8974304068522484,0.9658907582392257,0.9304028804704283,0.2913613014894983,0.8800623052959502,0.6415094339622641,0.3695652173913043,0.4689655172413793,0.868102766798419,0.5182313156198548,531,19,58,34,550,92,0.9015280135823429,0.9654545454545455,0.9323967893913714,0.3733958076863062
56,0.8793372319688109,0.6861471861471862,0.40075853350189633,0.5059856344772546,0.8818597327796667,0.5941716485595536,4194,145,474,317,4339,791,0.8984575835475579,0.9665821617884305,0.9312756245421223,0.29064099337928784,0.8691588785046729,0.6666666666666666,0.17391304347826086,0.27586206896551724,0.8712450592885375,0.5195784120366319,542,8,76,16,550,92,0.8770226537216829,0.9854545454545455,0.9280821419502981,0.3806115083751224
57,0.8769980506822612,0.6913875598086124,0.36536030341340076,0.47808105872622003,0.8752953324578856,0.5841340203165755,4210,129,502,289,4339,791,0.8934634974533107,0.9702696473841899,0.9302838966101654,0.29379898985350356,0.8769470404984424,0.6511627906976745,0.30434782608695654,0.4148148148148148,0.8710276679841897,0.5178761141959042,535,15,64,28,550,92,0.8931552587646077,0.9727272727272728,0.9312445105783161,0.38547268155075254
58,0.8752436647173489,0.6727688787185355,0.37168141592920356,0.4788273615635179,0.8747458225152813,0.5835746999973441,4196,143,497,294,4339,791,0.894097592158534,0.9670430974879004,0.929140782672028,0.2945626134642903,0.8769470404984424,0.6857142857142857,0.2608695652173913,0.3779527559055118,0.863596837944664,0.5210025457939542,539,11,68,24,550,92,0.8879736408566722,0.98,0.931719915549187,0.3738113215991429
59,0.8783625730994152,0.7041564792176039,0.3640960809102402,0.48,0.8795754496672492,0.5916470702043992,4218,121,503,288,4339,791,0.8934547765303961,0.9721133901820695,0.9311257779034595,0.2899035101999407,0.8753894080996885,0.5681818181818182,0.5434782608695652,0.5555555555555556,0.8699209486166009,0.5180482492969305,512,38,42,50,550,92,0.924187725631769,0.9309090909090909,0.927536181884717,0.40715007909706663
60,0.8742690058479532,0.6502057613168725,0.3994943109987358,0.49490994518402504,0.8737278014445177,0.5767821907864695,4169,170,475,316,4339,791,0.8977174849267873,0.9608204655450565,0.9281976568371154,0.2964009883703652,0.8738317757009346,0.7037037037037037,0.20652173913043478,0.31932773109243695,0.8615810276679841,0.5359913639353888,542,8,73,19,550,92,0.8813008130081301,0.9854545454545455,0.9304720531599431,0.388478458637283
61,0.8764132553606238,0.6780045351473923,0.3780025284450063,0.48538961038961037,0.8723904469182429,0.5781684571550011,4197,142,492,299,4339,791,0.8950735764555342,0.9672735653376354,0.929773986406565,0.2955983622196298,0.8722741433021807,0.6,0.32608695652173914,0.4225352112676056,0.8698418972332016,0.5296544838185282,530,20,62,30,550,92,0.8952702702702703,0.9636363636363636,0.9281960971779648,0.37184599183854605
62,0.8775828460038987,0.6745182012847966,0.39823008849557523,0.5007949125596184,0.8853249086796641,0.5974129862092072,4187,152,476,315,4339,791,0.8979197941239545,0.9649688868402858,0.9302376750147849,0.28691417108411377,0.883177570093458,0.6197183098591549,0.4782608695652174,0.5398773006134969,0.8731422924901184,0.5250623194499245,523,27,48,44,550,92,0.9159369527145359,0.9509090909090909,0.9330954005081828,0.3928353672935849
63,0.8824561403508772,0.706140350877193,0.40707964601769914,0.5164394546912591,0.8828902824440313,0.6094314718427495,4205,134,469,322,4339,791,0.8996576807873342,0.9691173081355151,0.9330965882583597,0.28480559143220413,0.8769470404984424,0.6101694915254238,0.391304347826087,0.4768211920529801,0.8726086956521738,0.5386151176891162,527,23,56,36,550,92,0.9039451114922813,0.9581818181818181,0.9302735599276798,0.387846596184231
64,0.8840155945419104,0.7067510548523207,0.42351453855878635,0.5296442687747036,0.8824156527003927,0.5956483966946842,4200,139,456,335,4339,791,0.9020618556701031,0.9679649688868402,0.9338520901399229,0.28678807773575277,0.8847352024922118,0.68,0.3695652173913043,0.4788732394366197,0.8654150197628458,0.5246138374360758,534,16,58,34,550,92,0.902027027027027,0.9709090909090909,0.9352013511184203,0.38611483644871486
65,0.876608187134503,0.6779279279279279,0.3805309734513274,0.4874493927125506,0.8804862492857974,0.5937375152442622,4196,143,490,301,4339,791,0.8954332052923603,0.9670430974879004,0.9298614459187934,0.2889453171758178,0.8847352024922118,0.65,0.42391304347826086,0.5131578947368421,0.8694664031620554,0.5114735789689046,529,21,53,39,550,92,0.9089347079037801,0.9618181818181818,0.9346289253049759,0.40327524003528414
66,0.8783625730994152,0.6910755148741419,0.38179519595448796,0.49185667752442996,0.8830079929513549,0.5865707562817485,4204,135,489,302,4339,791,0.8958022586831451,0.9688868402857801,0.9309122618571475,0.2889050471116297,0.881619937694704,0.6379310344827587,0.40217391304347827,0.49333333333333335,0.8697628458498023,0.5306723136786144,529,21,55,37,550,92,0.9058219178082192,0.9618181818181818,0.932980549692216,0.39726745798474267
