epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.9178925761204242,0.017985611510791366,0.02358490566037736,0.02040816326530612,0.42662515656291655,0.03024271994971414,5361,273,207,5,5634,212,0.962823275862069,0.9515441959531417,0.9571504588394457,0.9893152240483737,0.9657064471879286,0.0,0.0,0.0,0.42460227272727274,0.04772114680048527,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.4724077540804106
2,0.9394457748888129,0.07228915662650602,0.05660377358490566,0.06349206349206349,0.456146475911079,0.03537007175613853,5480,154,200,12,5634,212,0.9647887323943662,0.9726659566915158,0.9687112810950487,0.6190903570905043,0.9657064471879286,0.0,0.0,0.0,0.43761363636363637,0.03529508460852372,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.3888900056595246
3,0.9399589462880602,0.0457516339869281,0.0330188679245283,0.038356164383561646,0.5020039216080268,0.04020191375164392,5488,146,205,7,5634,212,0.9639908659757597,0.9740859069932553,0.9690120449956207,0.46123770542972076,0.9657064471879286,0.0,0.0,0.0,0.49119318181818183,0.034435688377069965,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.30919669145141204
4,0.945603831679781,0.05084745762711865,0.02830188679245283,0.03636363636363636,0.5070763089329609,0.038894317085646626,5522,112,206,6,5634,212,0.964036312849162,0.9801206957756479,0.972011919727065,0.3875371007009567,0.9657064471879286,0.0,0.0,0.0,0.5559090909090909,0.03904767693126248,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.20575518966854914
5,0.9478275744098529,0.10256410256410256,0.05660377358490566,0.0729483282674772,0.5682538964909812,0.05202475772455524,5529,105,200,12,5634,212,0.9650898935241753,0.9813631522896699,0.9731584468793224,0.28700066669055263,0.9657064471879286,0.0,0.0,0.0,0.6239772727272727,0.04955205603974573,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.21250623724747286
6,0.9534724598015737,0.07142857142857142,0.02358490566037736,0.03546099290780142,0.6013866283548,0.053315097371131354,5569,65,207,5,5634,212,0.9641620498614959,0.9884629037983671,0.9761612120585794,0.23716311004073892,0.9657064471879286,0.0,0.0,0.0,0.6670454545454546,0.06193834454525378,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.15420977115307166
7,0.9572357167293876,0.025,0.0047169811320754715,0.007936507936507936,0.6534643103529112,0.07364943462178322,5595,39,211,1,5634,212,0.9636582845332414,0.9930777422790202,0.9781468031581583,0.18760119058456415,0.9657064471879286,0.0,0.0,0.0,0.6744886363636364,0.06263534596394169,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.15324043927957182
8,0.959630516592542,0.07142857142857142,0.009433962264150943,0.016666666666666666,0.659462260802004,0.06790110576990317,5608,26,210,2,5634,212,0.9639051220350636,0.9953851615193469,0.9793921959088235,0.17678958737377912,0.9657064471879286,0.0,0.0,0.0,0.6768749999999999,0.06501550664832004,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.15041511141411637
9,0.9623674307218612,0.0,0.0,0.0,0.7238824589252585,0.08576764657308145,5626,8,212,0,5634,212,0.9636861939020213,0.9985800496982605,0.9808228230981005,0.1533039222914176,0.9657064471879286,0.0,0.0,0.0,0.6735227272727272,0.0650797983018081,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.15001623745521772
10,0.962709544988026,0.125,0.0047169811320754715,0.00909090909090909,0.7399054594409952,0.10067196298503993,5627,7,211,1,5634,212,0.9638574854402192,0.998757543485978,0.9809971606155342,0.14810338908490914,0.9657064471879286,0.0,0.0,0.0,0.6823295454545455,0.06891833090445595,704,0,25,0,704,25,0.9657064471879286,1.0,0.9825540323599519,0.14667737273418385
