epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.796421557931486,0.196629213483146,0.0976290097629009,0.1304753028890959,0.5261630738527274,0.1810934183191674,3580,286,647,70,3866,717,0.8469363614856873,0.926021727884118,0.8847151360626676,0.807214261757003,0.8513986013986014,0.0,0.0,0.0,0.6774972822804687,0.2949855459043149,487,0,85,0,487,85,0.8513986013986014,1.0,0.9197355499444064,0.4146812243594063
2,0.843334060658957,0.4901960784313725,0.0348675034867503,0.0651041666666666,0.6859767338330588,0.2894284494798074,3840,26,692,25,3866,717,0.8473080317740512,0.9932747025349198,0.9145034035176072,0.404733366643389,0.8513986013986014,0.0,0.0,0.0,0.6679309095301365,0.2686813114992625,487,0,85,0,487,85,0.8513986013986014,1.0,0.9197355499444064,0.4140025070971913
3,0.8409338861008073,0.3421052631578947,0.0181311018131101,0.0344370860927152,0.7054722319026292,0.289757793732402,3841,25,704,13,3866,717,0.8451045104510451,0.9935333678220384,0.9133277353692456,0.4003820930504136,0.8531468531468531,1.0,0.0117647058823529,0.0232558139534883,0.6802029230583404,0.3012113699703509,487,0,84,1,487,85,0.8528896672504378,1.0,0.9206048652490192,0.4052930143144395
4,0.8431158629718525,0.484375,0.0432357043235704,0.0793854033290653,0.7005860915278279,0.3050247876821914,3833,33,686,31,3866,717,0.8481965036512503,0.9914640455250904,0.9142515901362804,0.3993933293968439,0.8444055944055944,0.3,0.0352941176470588,0.0631578947368421,0.6844788017876555,0.2874379512557201,480,7,82,3,487,85,0.8540925266903915,0.9856262833675564,0.9151572429152672,0.4094903022050857
5,0.8411520837879118,0.4035087719298245,0.0320781032078103,0.0594315245478036,0.6959575341586092,0.2851744772784802,3832,34,694,23,3866,717,0.8466637207247018,0.991205380237972,0.9132506652759,0.4057746981270611,0.8513986013986014,0.0,0.0,0.0,0.6600072472520836,0.2554982076624604,487,0,85,0,487,85,0.8513986013986014,1.0,0.9197355499444064,0.4069727021786902
6,0.8420248745363299,0.3939393939393939,0.0181311018131101,0.0346666666666666,0.6974983423054473,0.2824293339943198,3846,20,704,13,3866,717,0.8452747252747252,0.9948266942576306,0.9139733343606924,0.4025862808856699,0.8513986013986014,0.0,0.0,0.0,0.6616982727382533,0.2666271544037196,487,0,85,0,487,85,0.8513986013986014,1.0,0.9197355499444064,0.4098800089624193
7,0.843334060658957,0.4838709677419355,0.0209205020920502,0.0401069518716577,0.702375102906936,0.3028834014200895,3850,16,702,15,3866,717,0.8457820738137083,0.9958613554061044,0.914706531467712,0.3998791145988636,0.8496503496503497,0.4,0.0235294117647058,0.0444444444444444,0.676845029592946,0.265684562444126,484,3,83,2,487,85,0.8536155202821869,0.9938398357289528,0.9184060223943148,0.4016800646980603
8,0.8415884791621209,0.4117647058823529,0.0292887029288702,0.0546875,0.7109828487237375,0.3028536939053254,3836,30,696,21,3866,717,0.8464254192409533,0.992240041386446,0.913550795753854,0.3982073986488912,0.8426573426573427,0.2727272727272727,0.0352941176470588,0.0625,0.6928614566976687,0.3092110115411079,479,8,82,3,487,85,0.8538324420677362,0.9835728952772074,0.9141220876538764,0.415897293223275
9,0.842897665284748,0.4634146341463415,0.0264993026499302,0.050131926121372,0.6981616005067965,0.2964074221895685,3844,22,698,19,3866,717,0.8463232056362836,0.9943093636833936,0.914367219590572,0.4019113616603944,0.8479020979020979,0.3333333333333333,0.0235294117647058,0.0439560439560439,0.6862906148085517,0.2807570759320653,483,4,83,2,487,85,0.8533568904593639,0.9917864476386036,0.9173788676603482,0.4058590448564953
10,0.8407156884137028,0.3773584905660377,0.0278940027894002,0.0519480519480519,0.7042431208381765,0.2937229613833357,3833,33,697,20,3866,717,0.8461368653421634,0.9914640455250904,0.9130537854723266,0.4012461224984791,0.8513986013986014,0.5,0.0117647058823529,0.0229885057471264,0.6900591858920159,0.2983826415362086,486,1,84,1,487,85,0.8526315789473684,0.997946611909651,0.919583677839052,0.3983145919111039
