epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.9288903061224489,0.03139013452914798,0.029535864978902954,0.030434782608695653,0.38378236657472753,0.030847260757683858,5819,216,230,7,6035,237,0.9619771863117871,0.9642087821043911,0.9630916414929529,0.698330715281428,0.9465648854961832,0.0,0.0,0.0,0.2799539170506912,0.034892260788826714,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.5147113628033548
2,0.9454719387755102,0.035398230088495575,0.016877637130801686,0.022857142857142857,0.40105642542272746,0.032940259841158524,5926,109,233,4,6035,237,0.9621691833089787,0.9819386909693455,0.9719533697197866,0.35806804157945576,0.9465648854961832,0.0,0.0,0.0,0.4463645673323093,0.04592796109799061,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.2675049191713333
3,0.9558354591836735,0.045454545454545456,0.008438818565400843,0.014234875444839857,0.5570431274667115,0.05347207661492745,5993,42,235,2,6035,237,0.9622671804752729,0.9930405965202983,0.9774116763436276,0.1954499561510676,0.9465648854961832,0.0,0.0,0.0,0.7407834101382488,0.19341219516013336,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.19128909811377526
4,0.9598214285714286,0.058823529411764705,0.004219409282700422,0.007874015748031496,0.6712024442510112,0.08552550071398904,6019,16,236,1,6035,237,0.9622701838529176,0.9973487986743993,0.9794954748329486,0.16385733417938558,0.9465648854961832,0.0,0.0,0.0,0.7449116743471583,0.21916296389918166,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.20439715139567852
5,0.9604591836734694,0.07692307692307693,0.004219409282700422,0.008,0.7699635389902083,0.15147892340011765,6023,12,236,1,6035,237,0.9622942962134526,0.9980115990057995,0.9798275081750528,0.1485730949314121,0.9465648854961832,0.0,0.0,0.0,0.745647721454173,0.25014218296713153,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.1968851399421692
6,0.9615752551020408,0.0,0.0,0.0,0.7636179948891663,0.17551544935391164,6031,4,237,0,6035,237,0.9621888959795788,0.9993371996685998,0.9804112318191225,0.14428366683613586,0.9465648854961832,0.0,0.0,0.0,0.759536610343062,0.26295790139623654,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.18262883722782136
7,0.9618941326530612,0.3333333333333333,0.008438818565400843,0.01646090534979424,0.7750582921704964,0.22044140418592606,6031,4,235,2,6035,237,0.9624960102138526,0.9993371996685998,0.9805706353277724,0.14022521180461864,0.9465648854961832,0.0,0.0,0.0,0.753168202764977,0.2995184117335911,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.17557945318520068
8,0.9617346938775511,0.2,0.004219409282700422,0.008264462809917356,0.782696576580356,0.2732223771757088,6031,4,236,1,6035,237,0.9623424285942237,0.9993371996685998,0.9804909270946831,0.13481352094332782,0.9465648854961832,0.0,0.0,0.0,0.7676331285202254,0.26592495838015023,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.17352942638099195
9,0.9615752551020408,0.16666666666666666,0.004219409282700422,0.00823045267489712,0.7927549911032339,0.28559823225551695,6030,5,236,1,6035,237,0.9623364187679541,0.9991714995857498,0.9804080469203259,0.13262927006664021,0.9465648854961832,0.0,0.0,0.0,0.7766257040450589,0.27931435388626696,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.17197714783251286
10,0.9617346938775511,0.4,0.02531645569620253,0.047619047619047616,0.7916940211634663,0.284417036966331,6026,9,231,6,6035,237,0.963081348889244,0.9985086992543496,0.9804750557761553,0.13109903211933466,0.9465648854961832,0.0,0.0,0.0,0.768337173579109,0.32778776169900586,744,0,42,0,744,42,0.9465648854961832,1.0,0.9725489696455235,0.17443821139633656
