epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.9546266523758484,0.0285714285714285,0.0106382978723404,0.0155038759689922,0.499832854839344,0.0381715291071819,5342,68,186,2,5410,188,0.9663531114327062,0.9874306839186692,0.976778154430762,0.3180179379561118,0.96,0.0,0.0,0.0,0.8476828231292517,0.286301008443541,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1413218092850663
2,0.9657020364415864,0.0,0.0,0.0,0.7365251504306445,0.1395410283981762,5406,4,188,0,5410,188,0.9663925634608508,0.999260628465804,0.9825517493596748,0.1390015377663075,0.96,0.0,0.0,0.0,0.8698979591836735,0.4513508784982404,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1269384342330423
3,0.9649874955341192,0.1666666666666666,0.0106382978723404,0.02,0.8064601604593542,0.2146267448771279,5400,10,186,2,5410,188,0.966702470461869,0.99815157116451,0.9821752864988068,0.124454607963562,0.96,0.0,0.0,0.0,0.8611288265306123,0.5243112909436691,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1200924354012717
4,0.965166130760986,0.2666666666666666,0.0212765957446808,0.0394088669950738,0.8002807055492194,0.2501836853607049,5399,11,184,4,5410,188,0.967042808525882,0.9979667282809612,0.9822613891099932,0.1265870719083718,0.9628571428571427,1.0,0.0714285714285714,0.1333333333333333,0.8591092687074829,0.5408411635781923,672,0,26,2,672,28,0.9627507163323782,1.0,0.98102184782823,0.1176267086782238
5,0.9664165773490532,0.5,0.0106382978723404,0.0208333333333333,0.8267766547370905,0.2986868965315895,5408,2,186,2,5410,188,0.96675008938148,0.999630314232902,0.982915253539973,0.1141024654997246,0.9628571428571427,1.0,0.0714285714285714,0.1333333333333333,0.8539540816326531,0.5571020113014281,672,0,26,2,672,28,0.9627507163323782,1.0,0.98102184782823,0.1153698677451095
6,0.9662379421221864,0.4545454545454545,0.026595744680851,0.050251256281407,0.8160311873205648,0.3057943714771927,5404,6,183,5,5410,188,0.9672453910864508,0.9988909426987062,0.9828134446023888,0.1176611689584595,0.96,0.0,0.0,0.0,0.8426339285714284,0.5675063927166668,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.11449607597156
7,0.9667738478027867,0.5714285714285714,0.0425531914893617,0.0792079207920792,0.8343424312738428,0.3270062506060728,5404,6,180,8,5410,188,0.9677650429799428,0.9988909426987062,0.9830816309293908,0.1169388990742819,0.96,0.0,0.0,0.0,0.8410395408163265,0.5626091406168082,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1144338587129658
1,0.9339049660593068,0.0404040404040404,0.0425531914893617,0.0414507772020725,0.3482734888111063,0.0273791824165863,5220,190,180,8,5410,188,0.9666666666666668,0.9648798521256932,0.9657723829325152,0.6822637525799551,0.96,0.0,0.0,0.0,0.2670599489795918,0.0382799027192916,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.4709631905478256
2,0.950875312611647,0.0219780219780219,0.0106382978723404,0.014336917562724,0.3728585755299485,0.0272183861974016,5321,89,186,2,5410,188,0.9662248047938988,0.9835489833641404,0.9748098794717523,0.3523077472991177,0.96,0.0,0.0,0.0,0.4526466836734694,0.0451143851735984,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.2255548994395543
3,0.959092533047517,0.0444444444444444,0.0106382978723404,0.0171673819742489,0.5131916860030676,0.042890877709893,5367,43,186,2,5410,188,0.9665045921123716,0.9920517560073936,0.97911150706406,0.2020830478572419,0.96,0.0,0.0,0.0,0.7965561224489796,0.2771585067538323,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1541433525695042
4,0.9642729546266524,0.0,0.0,0.0,0.6334241160970623,0.0781222930808062,5398,12,188,0,5410,188,0.966344432509846,0.9977818853974122,0.981811517855664,0.1619721201328294,0.96,0.0,0.0,0.0,0.8767538265306122,0.315274838151812,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1352284885096279
5,0.9648088603072524,0.0909090909090909,0.0053191489361702,0.0100502512562814,0.74962736461242,0.1224623324837906,5400,10,187,1,5410,188,0.9665294433506354,0.99815157116451,0.9820859734738993,0.1407615466628755,0.96,0.0,0.0,0.0,0.8762755102040816,0.3071102201663392,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1309221739118749
6,0.9655234012147196,0.0,0.0,0.0,0.7850955677036223,0.1766420051220649,5405,5,188,0,5410,188,0.9663865546218487,0.9990757855822552,0.982459279287668,0.1329521249234676,0.96,0.0,0.0,0.0,0.8797300170068028,0.3112840466605419,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1260925539007241
7,0.9655234012147196,0.0,0.0,0.0,0.7908964879852126,0.179840999489331,5405,5,188,0,5410,188,0.9663865546218487,0.9990757855822552,0.982459279287668,0.1335579835091318,0.96,0.0,0.0,0.0,0.8831845238095237,0.380776555588256,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1257157571698454
8,0.9648088603072524,0.0,0.0,0.0,0.7900322491839383,0.2281171938991052,5401,9,188,0,5410,188,0.966362497763464,0.9983364140480592,0.982089230856958,0.1266949261618512,0.96,0.0,0.0,0.0,0.8811118197278911,0.341367277942948,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1211623638360337
9,0.9648088603072524,0.0,0.0,0.0,0.8044824399260629,0.2191952327396811,5401,9,188,0,5410,188,0.966362497763464,0.9983364140480592,0.982089230856958,0.1256558486340301,0.96,0.0,0.0,0.0,0.8769664115646258,0.4034231606064874,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1193166029724207
10,0.9660593068953196,0.0,0.0,0.0,0.816991780390923,0.2507085993552621,5408,2,188,0,5410,188,0.9664045746962115,0.999630314232902,0.9827366390929672,0.1231561977575932,0.96,0.0,0.0,0.0,0.8704825680272109,0.4017464080767481,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1178939719261093
11,0.965880671668453,0.2,0.0053191489361702,0.0103626943005181,0.8099805325048179,0.2652780036530563,5406,4,187,1,5410,188,0.9665653495440728,0.999260628465804,0.9826410478962292,0.1239274037043963,0.96,0.0,0.0,0.0,0.8736181972789115,0.5068642734229881,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.1176456925882534
