epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.9567225453301402,0.0232558139534883,0.0047169811320754,0.0078431372549019,0.5678101620216877,0.0494495920654809,5592,42,211,1,5634,212,0.9636394968119938,0.992545260915868,0.9778787643853188,0.2634060114540689,0.9657064471879286,0.0,0.0,0.0,0.6410795454545455,0.0608342733242942,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.157389421177947
2,0.9637358877865208,0.0,0.0,0.0,0.7167019142537558,0.0951693864925444,5634,0,212,0,5634,212,0.9637358877865208,1.0,0.98153305106235,0.1462513862096302,0.9657064471879286,0.0,0.0,0.0,0.6588068181818182,0.0695952946617883,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.1448223676694476
3,0.9637358877865208,0.0,0.0,0.0,0.7146963181760336,0.0960509482820545,5634,0,212,0,5634,212,0.9637358877865208,1.0,0.98153305106235,0.1464888253376458,0.9657064471879286,0.0,0.0,0.0,0.6420454545454546,0.0691061356417911,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.1462437730768452
4,0.9637358877865208,0.0,0.0,0.0,0.7229388952518737,0.0974516160699319,5634,0,212,0,5634,212,0.9637358877865208,1.0,0.98153305106235,0.1446547236833009,0.9657064471879286,0.0,0.0,0.0,0.6519886363636364,0.0684059749784549,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.1486820983497992
5,0.9637358877865208,0.0,0.0,0.0,0.7310517009263165,0.0960103343795777,5634,0,212,0,5634,212,0.9637358877865208,1.0,0.98153305106235,0.1455936991289013,0.9657064471879286,0.0,0.0,0.0,0.6590909090909091,0.0668797400817902,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.1468043632643378
6,0.9637358877865208,0.0,0.0,0.0,0.7349046556955412,0.0931522780993243,5634,0,212,0,5634,212,0.9637358877865208,1.0,0.98153305106235,0.1437290260578439,0.9657064471879286,0.0,0.0,0.0,0.669375,0.0686478056566101,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.1465954501991686
7,0.9637358877865208,0.0,0.0,0.0,0.7487994052283642,0.1122175205932017,5634,0,212,0,5634,212,0.9637358877865208,1.0,0.98153305106235,0.1422823580908156,0.9657064471879286,0.0,0.0,0.0,0.6621022727272727,0.0695414939102564,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.1454663461317187
8,0.9637358877865208,0.0,0.0,0.0,0.736808527739265,0.1081148457521828,5634,0,212,0,5634,212,0.9637358877865208,1.0,0.98153305106235,0.1429531027669789,0.9657064471879286,0.0,0.0,0.0,0.6790909090909091,0.0697433265598036,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.1474761092306479
9,0.9637358877865208,0.0,0.0,0.0,0.7658254130916738,0.1194093561325569,5634,0,212,0,5634,212,0.9637358877865208,1.0,0.98153305106235,0.1392331184880411,0.9657064471879286,0.0,0.0,0.0,0.6613636363636364,0.0765968513939694,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.1515464786764072
10,0.9637358877865208,0.0,0.0,0.0,0.7508841199991961,0.1000246115477097,5634,0,212,0,5634,212,0.9637358877865208,1.0,0.98153305106235,0.1418008552304382,0.9657064471879286,0.0,0.0,0.0,0.655,0.074520352294454,704,0,25,0,704,25,0.9657064471879286,1.0,0.982554032359952,0.1510551137768704
