epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_true_negatives,train_false_positives,train_false_negatives,train_true_positives,train_support_negative,train_support_positive,train_precision_negative,train_recall_negative,train_f1_negative,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_true_negatives,val_false_positives,val_false_negatives,val_true_positives,val_support_negative,val_support_positive,val_precision_negative,val_recall_negative,val_f1_negative,val_loss
1,0.9258663808503037,0.029045643153526972,0.03723404255319149,0.03263403263403263,0.3526467927793291,0.02526977366039118,5176,234,181,7,5410,188,0.9662124323315289,0.956746765249538,0.9614562516637014,2.5295706078873943,0.96,0.0,0.0,0.0,0.2746067176870748,0.02761204381131202,672,0,28,0,672,28,0.96,1.0,0.979591786755521,1.101318652310097
2,0.9478385137549125,0.07377049180327869,0.047872340425531915,0.05806451612903226,0.37885957840091244,0.03582997752764897,5297,113,179,9,5410,188,0.9673119065010957,0.9791127541589649,0.9731765070475873,0.9426898616260717,0.96,0.0,0.0,0.0,0.30383715986394555,0.028974138099321152,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.7158062226749693
3,0.9431939978563773,0.08333333333333333,0.06914893617021277,0.0755813953488372,0.4447221457505801,0.04073400487598004,5267,143,175,13,5410,188,0.9678427048879089,0.9735674676524954,0.9706965957800172,0.6078486526169228,0.96,0.0,0.0,0.0,0.5139774659863945,0.039397770911949355,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.46859534023943444
4,0.9571275455519829,0.19767441860465115,0.09042553191489362,0.12408759124087591,0.5865880756675974,0.07308568593700443,5341,69,171,17,5410,188,0.9689767779390421,0.9872458410351201,0.9780259525679964,0.2367358449234494,0.96,0.0,0.0,0.0,0.7444727891156462,0.1214831859873353,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.20100749872455542
5,0.9621293319042515,0.3,0.09574468085106383,0.14516129032258066,0.6905523655956267,0.11630483294102482,5368,42,170,18,5410,188,0.9693029974720115,0.9922365988909427,0.9806356825607284,0.16839991148694286,0.9642857142857143,1.0,0.10714285714285714,0.1935483870967742,0.8756377551020408,0.4257907094667717,672,0,25,3,672,28,0.9641319942611191,1.0,0.9817384452686854,0.11618692402473906
6,0.9630225080385852,0.3137254901960784,0.0851063829787234,0.13389121338912133,0.7665218075274315,0.17197344635119652,5375,35,172,16,5410,188,0.9689922480620154,0.9935304990757856,0.9811079175171741,0.14307719747535885,0.96,0.0,0.0,0.0,0.8708014455782314,0.30471776013286933,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.12410541954026981
7,0.9626652375848518,0.32786885245901637,0.10638297872340426,0.1606425702811245,0.7967750816061667,0.19096924756738398,5369,41,168,20,5410,188,0.9696586599241467,0.9924214417744917,0.9809079613340365,0.13320650121463196,0.96,0.0,0.0,0.0,0.8739902210884354,0.3320133099105343,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.13303072113459083
8,0.9623079671311182,0.27450980392156865,0.07446808510638298,0.11715481171548117,0.7835804459826168,0.1920649868730458,5373,37,174,14,5410,188,0.9686316928069226,0.9931608133086877,0.9807428540874031,0.13192108787596227,0.9642857142857143,1.0,0.10714285714285714,0.1935483870967742,0.8742559523809523,0.4459714200353304,672,0,25,3,672,28,0.9641319942611191,1.0,0.9817384452686854,0.13208005606958811
9,0.9621293319042515,0.33783783783783783,0.13297872340425532,0.19083969465648856,0.7759930388956622,0.2039870299277713,5361,49,163,25,5410,188,0.970492396813903,0.9909426987060999,0.980610888362855,0.1360935504029372,0.96,0.0,0.0,0.0,0.8340242346938775,0.2802217222280143,672,0,28,0,672,28,0.96,1.0,0.979591786755521,0.14901159385176885
10,0.9649874955341193,0.4375,0.14893617021276595,0.2222222222222222,0.8249124945923623,0.26514623898219364,5374,36,160,28,5410,188,0.9710878207444886,0.9933456561922366,0.9820905932812751,0.12434062380343676,0.9614285714285714,0.5217391304347826,0.42857142857142855,0.47058823529411764,0.8694196428571429,0.47625334295633803,661,11,16,12,672,28,0.9763663220088626,0.9836309523809523,0.9799851242038028,0.11278772083195773
11,0.9653447659878528,0.46511627906976744,0.2127659574468085,0.291970802919708,0.7953720454634836,0.24206521423189353,5364,46,148,40,5410,188,0.9731494920174165,0.9914972273567467,0.9822376354099667,0.1298693472679172,0.9585714285714285,0.48484848484848486,0.5714285714285714,0.5245901639344263,0.8626700680272109,0.5095822010525058,655,17,12,16,672,28,0.9820089955022488,0.9747023809523809,0.978341996303911,0.1265561951493675
12,0.9648088603072525,0.4444444444444444,0.19148936170212766,0.26765799256505574,0.7882064341054783,0.23657075788990836,5365,45,152,36,5410,188,0.9724487946347653,0.9916820702402958,0.9819712138466565,0.12973766541707196,0.9514285714285714,0.0,0.0,0.0,0.8460884353741497,0.2877001781261976,666,6,28,0,672,28,0.9596541786743515,0.9910714285714286,0.975109759676222,0.12415605385533789
13,0.9640943193997856,0.4235294117647059,0.19148936170212766,0.26373626373626374,0.8074497581311205,0.24964411625883504,5361,49,152,36,5410,188,0.9724288046435697,0.9909426987060999,0.9815984119654482,0.1215654751445566,0.9571428571428572,0.0,0.0,0.0,0.8824936224489796,0.4071533224709146,670,2,28,0,672,28,0.9598853868194842,0.9970238095238095,0.9781021397990329,0.11365319466726347
14,0.9678456591639871,0.5571428571428572,0.2074468085106383,0.3023255813953488,0.8251700947811382,0.32312148589771716,5379,31,149,39,5410,188,0.9730463096960926,0.9942698706099815,0.9835435594408188,0.11456351160337883,0.96,0.5,0.5714285714285714,0.5333333333333333,0.8803677721088435,0.5241800208199385,656,16,12,16,672,28,0.9820359281437125,0.9761904761904762,0.9791044276123885,0.12410044145177711
15,0.9655234012147196,0.4675324675324675,0.19148936170212766,0.27169811320754716,0.8071656113580052,0.26005040362630655,5369,41,152,36,5410,188,0.9724687556602065,0.9924214417744917,0.9823437428877857,0.12251024654068585,0.9657142857142857,0.6,0.42857142857142855,0.5,0.8831313775510204,0.4674258104552211,664,8,16,12,672,28,0.9764705882352941,0.9880952380952381,0.9822484707118123,0.10920530434867198
